<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.09.01	03:00:00	1.19360	1.19381	1.19346	1.19363	622	0	30
2020.09.01	04:00:00	1.19363	1.19469	1.19349	1.19421	1171	0	30
2020.09.01	05:00:00	1.19421	1.19505	1.19349	1.19485	1535	0	30
2020.09.01	06:00:00	1.19485	1.19744	1.19483	1.19695	2487	0	30
2020.09.01	07:00:00	1.19695	1.19961	1.19682	1.19930	2751	0	30
2020.09.01	08:00:00	1.19930	1.19946	1.19859	1.19900	1208	0	30
2020.09.01	09:00:00	1.19900	1.19937	1.19833	1.19848	1354	0	30
2020.09.01	10:00:00	1.19845	1.19934	1.19768	1.19773	2786	0	30
2020.09.01	11:00:00	1.19772	1.19895	1.19637	1.19686	3649	0	30
2020.09.01	12:00:00	1.19686	1.19954	1.19641	1.19773	3784	0	30
2020.09.01	13:00:00	1.19773	1.19780	1.19603	1.19644	3349	0	30
2020.09.01	14:00:00	1.19644	1.19882	1.19623	1.19865	2740	0	30
2020.09.01	15:00:00	1.19866	1.19941	1.19780	1.19849	3094	0	30
2020.09.01	16:00:00	1.19847	1.19920	1.19761	1.19764	3060	0	30
2020.09.01	17:00:00	1.19762	1.20104	1.19756	1.19924	3830	0	30
2020.09.01	18:00:00	1.19923	1.19924	1.19348	1.19444	5795	0	30
2020.09.01	19:00:00	1.19444	1.19649	1.19362	1.19474	4519	0	30
2020.09.01	20:00:00	1.19474	1.19533	1.19428	1.19442	2351	0	30
2020.09.01	21:00:00	1.19442	1.19442	1.19043	1.19175	3129	0	30
2020.09.01	22:00:00	1.19175	1.19205	1.19047	1.19154	2583	0	30
2020.09.01	23:00:00	1.19154	1.19155	1.19000	1.19015	2189	0	30
2020.09.02	00:00:00	1.19015	1.19135	1.19002	1.19127	1260	0	30
2020.09.02	01:00:00	1.19127	1.19159	1.19092	1.19154	565	0	30
2020.09.02	02:00:00	1.19154	1.19177	1.19131	1.19173	503	0	30
2020.09.02	03:00:00	1.19173	1.19202	1.19157	1.19187	810	0	30
2020.09.02	04:00:00	1.19185	1.19275	1.19122	1.19125	1249	0	30
2020.09.02	05:00:00	1.19125	1.19169	1.18904	1.19025	1991	0	30
2020.09.02	06:00:00	1.19025	1.19067	1.18923	1.19067	1764	0	30
2020.09.02	07:00:00	1.19067	1.19067	1.18976	1.19014	799	0	30
2020.09.02	08:00:00	1.19013	1.19066	1.18974	1.19053	707	0	30
2020.09.02	09:00:00	1.19051	1.19080	1.19001	1.19011	975	0	30
2020.09.02	10:00:00	1.19010	1.19122	1.18938	1.18955	1890	0	30
2020.09.02	11:00:00	1.18955	1.19065	1.18716	1.18724	3252	0	30
